Commit SHA,Commit message
ab1ca70f6fef0bbc608ed45a804afe5db0c45b6b,merge fix
a0671c40d8940c4faff2112d8137bc51b958fcb9,"Fix some recently introduced invalid memory accesses.

PiperOrigin-RevId: 174535271"
bfd39838de87cba85f9edf028c1c30bae86da164,"Android demo: fix handling of landscape rotation mode in classifier and detector demos. To use the orientation must be changed from ""portrait"" to ""landscape"" in AndroidManifest.xml. Resolves #9412 and #10348

Stylization demo is still portrait-only due to the complexity of the UI.

PiperOrigin-RevId: 174534886"
0752bba43ecf770aaa22c218bd35c3e9a1d71792,"Add C API if/else in import_graph_def in approximately the right place

I'm working on the C API path for import_graph_def, and diff tools are
having trouble highlighting the relevant changes correctly. This
change adds the if/else switch that will eventually be needed, and
indents the Python-only code (these are the only changes besides
fixing long lines, despite what the diff looks like). This will make
the future diff that actually makes interesting changes more readable.

PiperOrigin-RevId: 174516543"
26f2465b5acba2b5c77a6015bf145b31e27035f2,"Fix flush_millis in create_summary_file_writer

This changes the parameter name to fix a discrepancy with the
C++ implementation.

PiperOrigin-RevId: 174514788"
46c1e3b362f2ee16f8476a5eaf7e952e44c1b653,"Fix bullets on install page

PiperOrigin-RevId: 174497360"
4e75ae1f1e8c6479cfa86fde1a940453945e6671,"Allow LMDB to be opened by multiple readers simultaneously (#13398)

* Clean up context at LMDBReader::OnWorkStartedLocked()

* Add testcase: test_read_from_file_repeated

* Update lmdb test

* Allow a single LMDB to be opened by multiple readers simultaneously

* Add test

* Fix the range issue

* Fix the range issue"
fc0c746e57f231d78f1d6f6d3a4e9fd770f58422,typo fixed (#14175)
7bb2d57b0b051d1cf8dd74d3276bf5a452774172,"Rewrite CopyInsertion to use module-scoped HloAliasAnalysis. The net effect (number of copies inserted) is roughly similar to the existing implementation, but the new implementation is much more general. The new implementation can handle entry argument buffer reuse with minimal modification, for example.

Some unnecessary copies are still added due to deficiencies in buffer assignment (b/62548313), but these can be removed when buffer assignment also uses HloAliasAnalysis.

Also address a few issues uncovered with this cl:

(1) For inplace dynamic slice in llvm backends, truncate do not wrap the slice. This matches the behavior of the non-inplace variant.

(2) Disable SelectBetweenPredTuples test on GPU. The test introduces top-level buffer ambiguity which is not tolerated by the gpu backend.

(3) When deserializing HLO form a proto, do not uniquify instruction names in fused computations.

(4) In dataflow analysis, don't deallocate deleted HloValues during propagation.

(5) In dataflow analysis, fix issue with live_out_of_computation property.

PiperOrigin-RevId: 174423881"
8a7f5c47dcb71deb71df4a72f3cf829904c5a28e,"Fix broken code tag in tf.contrib.data README

PiperOrigin-RevId: 174417572"
fbc5460b0a5c2daa477c68477b9330424054ba25,"Fix incorrect use of JNI_COMMIT.
In the case of GetByteArrayElements returning a copy, JNI_COMMIT will not free the copy buffer. Using 0 instead fixes the issue:

Table 4-10 Primitive Array Release Modes
mode       actions
0          copy back the content and free the elems buffer
JNI_COMMIT copy back the content but do not free the elems buffer
JNI_ABORT  free the buffer without copying back the possible changes

http://docs.oracle.com/javase/7/docs/technotes/guides/jni/spec/functions.html#wp17314

In this case, the getByteArrayElements and matching release call are unnecessary - since the elements are never observed, we can just copy into it directly via the JNI APIs.

PiperOrigin-RevId: 174409824"
3a8eaaf6a238e238a7adac9886b1569d7e43ae23,"Add a new method `get_master` to `TPUClusterResolver` such that users can easily specify the grpc connection string using ClusterResolvers rather than specifying the IP address manually.

Also fixes a bug in the `TPUClusterResolverTest` that caused tests to not run at all.

PiperOrigin-RevId: 174398488"
b7e59ae74ac189df78ec2222694796cb6791d63c,"Hlo parser: support rank 0-5 literals and tuple literal.

Also,
- Get rid of the trailing commas in Literal::ToString;
- Change comments Literal::ToString from line comment style to block comment style.
- Fix test failures caused by the literal format change.
- Print all literals.

PiperOrigin-RevId: 174392388"
